distance,angle,is_header,under_pressure,is_open_play,is_goal,shot_statsbomb_xg,player,team,x,y
13.56244815658294,5.500411470201895,0,0,1,0,0.05040036,Sergi Roberto Carnicer,Barcelona,106.5,41.3
13.201893803541974,33.56969841837245,0,0,1,1,0.44277996,Anssumane Fati,Barcelona,109.0,32.7
8.556284240252891,45.473508058734936,0,0,1,0,0.20163552,Lionel Andrés Messi Cuccittini,Barcelona,114.0,33.9
11.200892821556684,82.30394827798344,0,0,1,0,0.013960704,Jordi Alba Ramos,Barcelona,118.5,28.9
12.001666550941998,0.9548412538722024,0,0,0,1,0.7835,Lionel Andrés Messi Cuccittini,Barcelona,108.0,39.8
18.057962232765913,17.732583908039413,0,1,0,0,0.025156217,Francis Joseph Coquelin,Villarreal,102.8,45.5
8.88369292580512,31.184974658738412,0,0,1,0,0.18298244,Philippe Coutinho Correia,Barcelona,112.4,35.4
16.538742394752997,18.325396796745505,0,0,0,0,0.08608912,Gerard Moreno Balaguero,Villarreal,104.3,34.8
13.65650028374767,29.380607861289214,0,0,0,0,0.04752446,Lionel Andrés Messi Cuccittini,Barcelona,108.1,33.3
15.526107045875982,24.749366490717524,0,0,1,0,0.10624492,Antoine Griezmann,Barcelona,105.9,33.5
12.050726119201277,40.96228937902289,1,1,0,0,0.03460866,Vicente Iborra De La Fuente,Villarreal,110.9,32.1
21.936727194365158,42.78320565925982,0,0,0,0,0.054783225,Lionel Andrés Messi Cuccittini,Barcelona,103.9,54.9
8.229823813423959,4.879273783006744,1,0,0,0,0.38601032,Lionel Andrés Messi Cuccittini,Barcelona,111.8,39.3
22.743790361327193,55.75096699318805,0,0,1,0,0.0110668205,Mario Gaspar Pérez Martínez,Villarreal,107.2,58.8
17.968861956172965,16.821409890040837,0,0,0,0,0.067444965,Francisco António Machado Mota de Castro Trincão,Barcelona,102.8,34.8
19.620652384668553,37.33713115816131,0,0,1,0,0.08109221,Francisco António Machado Mota de Castro Trincão,Barcelona,104.4,51.9
16.381697103780176,17.771320822908763,0,0,1,0,0.08542609,Lionel Andrés Messi Cuccittini,Barcelona,104.4,45.0
20.64000968992021,53.07458320533761,0,0,1,0,0.02559387,Takefusa Kubo,Villarreal,107.6,56.5
30.01466308323317,42.29937066260471,0,0,0,0,0.01091343,Miralem Pjanić,Barcelona,97.8,19.8
11.81058846967415,64.95379922035721,0,0,1,0,0.048478007,Lionel Andrés Messi Cuccittini,Barcelona,115.0,29.3
21.468348795377814,33.023867555796656,0,0,0,0,0.03504776,Antoine Griezmann,Barcelona,102.0,51.7
14.877163708180401,22.945742289597007,0,0,0,1,0.16714483,Anssumane Fati,Barcelona,106.3,34.2
27.15326867984773,45.298412819994894,0,0,0,0,0.011488415,José Manuel Fontán Mondragón,Celta Vigo,100.9,20.7
26.461481440010118,37.47617956136138,0,0,0,0,0.04606585,Iago Aspas Juncal,Celta Vigo,99.0,56.1
18.76192953829642,20.27010483859367,0,0,0,0,0.07217433,Lucas René Olaza Catrofe,Celta Vigo,102.4,33.5
20.2427764894048,6.809050179613403,0,0,0,0,0.049639374,Philippe Coutinho Correia,Barcelona,99.9,42.4
16.207714212682802,1.7678270558560687,0,0,0,0,0.12848127,Philippe Coutinho Correia,Barcelona,103.8,39.5
29.323199006929645,29.18745263761909,0,0,0,0,0.041658394,Lionel Andrés Messi Cuccittini,Barcelona,94.4,25.7
25.823438965405053,55.57146707934805,0,0,1,0,0.007613767,Manuel Agudo Durán,Celta Vigo,105.4,18.7
15.100331122197288,67.00069835054057,0,0,1,0,0.039158177,Manuel Agudo Durán,Celta Vigo,114.1,26.1
9.808159868191387,16.58733855692739,0,0,1,0,0.12407055,Miguel Baeza Pérez,Celta Vigo,110.6,37.2
21.346896729969913,6.725517097325258,0,0,0,0,0.061612327,Manuel Agudo Durán,Celta Vigo,98.8,37.5
25.40177159176108,73.0631049514087,0,0,0,0,0.0078124246,Manuel Agudo Durán,Celta Vigo,112.6,15.7
17.921216476567658,41.60698893091124,0,0,0,0,0.044369835,Miguel Baeza Pérez,Celta Vigo,106.6,28.1
11.161541112229978,67.34064795999416,1,0,0,0,0.051826213,Néstor Alejandro Araújo Razo,Celta Vigo,115.7,29.7
13.908630414242806,58.82429950426139,0,0,1,0,0.15700933,Lionel Andrés Messi Cuccittini,Barcelona,112.8,28.1
13.165485179058157,38.52387546164883,0,0,1,1,0.16067164,Sergi Roberto Carnicer,Barcelona,109.7,48.2
13.729530217745975,42.638625341824394,0,0,0,1,0.31214735,Federico Santiago Valverde Dipetta,Real Madrid,109.9,49.3
12.576565508913797,9.61211475436589,0,1,1,0,0.1424742,Vinícius José Paixão de Oliveira Júnior,Real Madrid,107.6,37.9
6.26817357768593,33.943587019751796,0,0,0,1,0.3955568,Anssumane Fati,Barcelona,114.8,36.5
28.751695602172752,38.50419815458236,0,1,0,0,0.0122884065,Philippe Coutinho Correia,Barcelona,97.5,22.1
24.607722365143836,22.709417515806244,0,0,0,0,0.04776465,Philippe Coutinho Correia,Barcelona,97.3,30.5
26.976471229573377,17.69612274851352,0,0,1,0,0.037000425,Lionel Andrés Messi Cuccittini,Barcelona,94.3,31.8
6.767569726275458,18.970407808486552,1,0,0,0,0.10819121,Raphaël Varane,Real Madrid,113.6,37.8
7.647875521999555,27.235146699302533,1,1,0,0,0.102099925,Sergio Ramos García,Real Madrid,113.2,36.5
10.41393297462587,48.503531644784424,0,0,0,0,0.4412188,Lionel Andrés Messi Cuccittini,Barcelona,113.1,47.8
13.401492454200769,0.855097396266735,0,0,0,0,0.27210635,Karim Benzema,Real Madrid,106.6,39.8
17.301156030739676,0.6623494473722086,0,0,1,0,0.029511923,Karim Benzema,Real Madrid,102.7,40.2
8.723531395025757,28.033851891463815,1,1,0,0,0.08104959,Sergio Ramos García,Real Madrid,112.3,44.1
34.89670471548854,6.086351345582835,0,0,1,0,0.018411724,Carlos Henrique Casimiro,Real Madrid,85.3,43.7
17.618172436436193,50.52754015165617,0,1,0,0,0.03357311,Anssumane Fati,Barcelona,108.8,53.6
11.684605256490265,48.12213046211572,1,0,1,0,0.0875304,Philippe Coutinho Correia,Barcelona,112.2,31.3
21.681328372588244,37.50414236027014,0,0,0,0,0.06166864,Karim Benzema,Real Madrid,102.8,26.8
12.301625908797583,0.9315565980774982,0,0,0,1,0.7835,Sergio Ramos García,Real Madrid,107.7,39.8
